A,B,C,D
A_60,B_0,C_0,D_0
A_35,B_35,C_5,D_5
A_40,B_40,C_10,D_10
A_108,B_48,C_18,D_3
A_12,B_12,C_12,D_12
A_66,B_6,C_6,D_6
A_114,B_54,C_24,D_9
A_82,B_22,C_22,D_7
A_59,B_59,C_29,D_14
A_32,B_32,C_2,D_2
A_88,B_28,C_28,D_13
A_105,B_45,C_15,D_0
A_62,B_2,C_2,D_2
A_9,B_9,C_9,D_9
A_109,B_49,C_19,D_4
A_90,B_30,C_0,D_0
A_94,B_34,C_4,D_4
A_73,B_13,C_13,D_13
A_49,B_49,C_19,D_4
A_53,B_53,C_23,D_8
A_111,B_51,C_21,D_6
A_118,B_58,C_28,D_13
A_100,B_40,C_10,D_10
A_72,B_12,C_12,D_12
A_93,B_33,C_3,D_3
A_61,B_1,C_1,D_1
A_54,B_54,C_24,D_9
A_106,B_46,C_16,D_1
A_39,B_39,C_9,D_9
A_65,B_5,C_5,D_5
A_25,B_25,C_25,D_10
A_111,B_51,C_21,D_6
A_54,B_54,C_24,D_9
A_55,B_55,C_25,D_10
A_89,B_29,C_29,D_14
A_82,B_22,C_22,D_7
A_10,B_10,C_10,D_10
A_99,B_39,C_9,D_9
A_31,B_31,C_1,D_1
A_51,B_51,C_21,D_6
A_89,B_29,C_29,D_14
A_64,B_4,C_4,D_4
A_60,B_0,C_0,D_0
A_91,B_31,C_1,D_1
A_48,B_48,C_18,D_3
A_13,B_13,C_13,D_13
A_11,B_11,C_11,D_11
A_50,B_50,C_20,D_5
A_101,B_41,C_11,D_11
A_98,B_38,C_8,D_8
A_45,B_45,C_15,D_0
A_68,B_8,C_8,D_8
A_61,B_1,C_1,D_1
A_106,B_46,C_16,D_1
A_100,B_40,C_10,D_10
A_93,B_33,C_3,D_3
A_16,B_16,C_16,D_1
A_72,B_12,C_12,D_12
A_113,B_53,C_23,D_8
A_42,B_42,C_12,D_12
A_70,B_10,C_10,D_10
A_4,B_4,C_4,D_4
A_32,B_32,C_2,D_2
A_74,B_14,C_14,D_14
A_35,B_35,C_5,D_5
A_91,B_31,C_1,D_1
A_25,B_25,C_25,D_10
A_28,B_28,C_28,D_13
A_114,B_54,C_24,D_9
A_56,B_56,C_26,D_11
A_115,B_55,C_25,D_10
A_15,B_15,C_15,D_0
A_30,B_30,C_0,D_0
A_37,B_37,C_7,D_7
A_102,B_42,C_12,D_12
A_33,B_33,C_3,D_3
A_99,B_39,C_9,D_9
A_35,B_35,C_5,D_5
A_118,B_58,C_28,D_13
A_46,B_46,C_16,D_1
A_64,B_4,C_4,D_4
A_38,B_38,C_8,D_8
A_111,B_51,C_21,D_6
A_90,B_30,C_0,D_0
A_119,B_59,C_29,D_14
A_74,B_14,C_14,D_14
A_58,B_58,C_28,D_13
A_112,B_52,C_22,D_7
A_11,B_11,C_11,D_11
A_114,B_54,C_24,D_9
A_41,B_41,C_11,D_11
A_43,B_43,C_13,D_13
A_11,B_11,C_11,D_11
A_28,B_28,C_28,D_13
A_83,B_23,C_23,D_8
A_105,B_45,C_15,D_0
A_90,B_30,C_0,D_0
A_118,B_58,C_28,D_13
A_58,B_58,C_28,D_13
A_99,B_39,C_9,D_9
A_97,B_37,C_7,D_7
A_25,B_25,C_25,D_10
A_103,B_43,C_13,D_13
A_86,B_26,C_26,D_11
A_55,B_55,C_25,D_10
A_15,B_15,C_15,D_0
A_79,B_19,C_19,D_4
A_102,B_42,C_12,D_12
A_23,B_23,C_23,D_8
A_88,B_28,C_28,D_13
A_46,B_46,C_16,D_1
A_62,B_2,C_2,D_2
A_47,B_47,C_17,D_2
A_112,B_52,C_22,D_7
A_101,B_41,C_11,D_11
A_77,B_17,C_17,D_2
A_98,B_38,C_8,D_8
A_53,B_53,C_23,D_8
A_45,B_45,C_15,D_0
A_73,B_13,C_13,D_13
A_102,B_42,C_12,D_12
A_71,B_11,C_11,D_11
A_25,B_25,C_25,D_10
A_57,B_57,C_27,D_12
A_116,B_56,C_26,D_11
A_19,B_19,C_19,D_4
A_44,B_44,C_14,D_14
A_35,B_35,C_5,D_5
A_103,B_43,C_13,D_13
A_83,B_23,C_23,D_8
A_88,B_28,C_28,D_13
A_91,B_31,C_1,D_1
A_10,B_10,C_10,D_10
A_80,B_20,C_20,D_5
A_103,B_43,C_13,D_13
A_64,B_4,C_4,D_4
A_34,B_34,C_4,D_4
A_43,B_43,C_13,D_13
A_109,B_49,C_19,D_4
A_115,B_55,C_25,D_10
A_70,B_10,C_10,D_10
A_95,B_35,C_5,D_5
A_73,B_13,C_13,D_13
A_83,B_23,C_23,D_8
A_57,B_57,C_27,D_12
A_55,B_55,C_25,D_10
A_12,B_12,C_12,D_12
A_112,B_52,C_22,D_7
A_56,B_56,C_26,D_11
A_36,B_36,C_6,D_6
A_69,B_9,C_9,D_9
A_43,B_43,C_13,D_13
A_90,B_30,C_0,D_0
A_95,B_35,C_5,D_5
A_24,B_24,C_24,D_9
A_10,B_10,C_10,D_10
A_99,B_39,C_9,D_9
A_86,B_26,C_26,D_11
A_12,B_12,C_12,D_12
A_16,B_16,C_16,D_1
A_86,B_26,C_26,D_11
A_75,B_15,C_15,D_0
A_93,B_33,C_3,D_3
A_81,B_21,C_21,D_6
A_34,B_34,C_4,D_4
A_99,B_39,C_9,D_9
A_114,B_54,C_24,D_9
A_63,B_3,C_3,D_3
A_65,B_5,C_5,D_5
A_94,B_34,C_4,D_4
A_58,B_58,C_28,D_13
A_69,B_9,C_9,D_9
A_8,B_8,C_8,D_8
A_61,B_1,C_1,D_1
A_88,B_28,C_28,D_13
A_81,B_21,C_21,D_6
A_57,B_57,C_27,D_12
A_78,B_18,C_18,D_3
A_92,B_32,C_2,D_2
A_56,B_56,C_26,D_11
A_119,B_59,C_29,D_14
A_4,B_4,C_4,D_4
A_104,B_44,C_14,D_14
A_91,B_31,C_1,D_1
A_54,B_54,C_24,D_9
A_81,B_21,C_21,D_6
A_114,B_54,C_24,D_9
A_69,B_9,C_9,D_9
A_48,B_48,C_18,D_3
A_46,B_46,C_16,D_1
A_67,B_7,C_7,D_7
A_12,B_12,C_12,D_12
A_107,B_47,C_17,D_2
A_114,B_54,C_24,D_9
A_56,B_56,C_26,D_11
A_109,B_49,C_19,D_4
A_43,B_43,C_13,D_13
A_103,B_43,C_13,D_13
A_78,B_18,C_18,D_3
A_3,B_3,C_3,D_3
A_100,B_40,C_10,D_10
A_117,B_57,C_27,D_12
A_47,B_47,C_17,D_2
A_69,B_9,C_9,D_9
A_76,B_16,C_16,D_1
A_44,B_44,C_14,D_14
A_47,B_47,C_17,D_2
A_70,B_10,C_10,D_10
A_41,B_41,C_11,D_11
A_96,B_36,C_6,D_6
A_92,B_32,C_2,D_2
A_22,B_22,C_22,D_7
A_41,B_41,C_11,D_11
A_16,B_16,C_16,D_1
A_77,B_17,C_17,D_2
A_27,B_27,C_27,D_12
A_96,B_36,C_6,D_6
A_9,B_9,C_9,D_9
A_50,B_50,C_20,D_5
A_20,B_20,C_20,D_5
A_62,B_2,C_2,D_2
A_95,B_35,C_5,D_5
A_112,B_52,C_22,D_7
A_53,B_53,C_23,D_8
A_17,B_17,C_17,D_2
A_86,B_26,C_26,D_11
A_37,B_37,C_7,D_7
A_32,B_32,C_2,D_2
A_31,B_31,C_1,D_1
A_60,B_0,C_0,D_0
A_39,B_39,C_9,D_9
A_83,B_23,C_23,D_8
A_19,B_19,C_19,D_4
A_8,B_8,C_8,D_8
A_73,B_13,C_13,D_13
A_92,B_32,C_2,D_2
A_77,B_17,C_17,D_2
A_14,B_14,C_14,D_14
A_35,B_35,C_5,D_5
A_116,B_56,C_26,D_11
A_20,B_20,C_20,D_5
A_80,B_20,C_20,D_5
A_39,B_39,C_9,D_9
A_93,B_33,C_3,D_3
A_14,B_14,C_14,D_14
A_62,B_2,C_2,D_2
A_92,B_32,C_2,D_2
A_53,B_53,C_23,D_8
A_108,B_48,C_18,D_3
A_17,B_17,C_17,D_2
A_91,B_31,C_1,D_1
A_53,B_53,C_23,D_8
A_101,B_41,C_11,D_11
A_6,B_6,C_6,D_6
A_119,B_59,C_29,D_14
A_102,B_42,C_12,D_12
A_20,B_20,C_20,D_5
A_76,B_16,C_16,D_1
A_45,B_45,C_15,D_0
A_100,B_40,C_10,D_10
A_87,B_27,C_27,D_12
A_15,B_15,C_15,D_0
A_76,B_16,C_16,D_1
A_82,B_22,C_22,D_7
A_15,B_15,C_15,D_0
A_52,B_52,C_22,D_7
A_3,B_3,C_3,D_3
A_34,B_34,C_4,D_4
A_68,B_8,C_8,D_8
A_83,B_23,C_23,D_8
A_78,B_18,C_18,D_3
A_9,B_9,C_9,D_9
A_90,B_30,C_0,D_0
A_98,B_38,C_8,D_8
A_98,B_38,C_8,D_8
A_80,B_20,C_20,D_5
A_86,B_26,C_26,D_11
A_95,B_35,C_5,D_5
A_72,B_12,C_12,D_12
A_77,B_17,C_17,D_2
A_9,B_9,C_9,D_9
A_38,B_38,C_8,D_8
A_80,B_20,C_20,D_5
A_95,B_35,C_5,D_5
A_31,B_31,C_1,D_1
A_2,B_2,C_2,D_2
A_44,B_44,C_14,D_14
A_59,B_59,C_29,D_14
A_23,B_23,C_23,D_8
A_78,B_18,C_18,D_3
A_52,B_52,C_22,D_7
A_98,B_38,C_8,D_8
A_103,B_43,C_13,D_13
A_32,B_32,C_2,D_2
A_14,B_14,C_14,D_14
A_45,B_45,C_15,D_0
A_81,B_21,C_21,D_6
A_69,B_9,C_9,D_9
A_10,B_10,C_10,D_10
A_46,B_46,C_16,D_1
A_106,B_46,C_16,D_1
A_51,B_51,C_21,D_6
A_63,B_3,C_3,D_3
A_74,B_14,C_14,D_14
A_67,B_7,C_7,D_7
A_31,B_31,C_1,D_1
A_99,B_39,C_9,D_9
A_42,B_42,C_12,D_12
A_116,B_56,C_26,D_11
A_76,B_16,C_16,D_1
A_61,B_1,C_1,D_1
A_6,B_6,C_6,D_6
A_34,B_34,C_4,D_4
A_77,B_17,C_17,D_2
A_64,B_4,C_4,D_4
A_50,B_50,C_20,D_5
A_35,B_35,C_5,D_5
A_6,B_6,C_6,D_6
A_27,B_27,C_27,D_12
A_86,B_26,C_26,D_11
A_26,B_26,C_26,D_11
A_100,B_40,C_10,D_10
A_26,B_26,C_26,D_11
A_24,B_24,C_24,D_9
A_93,B_33,C_3,D_3
A_57,B_57,C_27,D_12
A_118,B_58,C_28,D_13
A_23,B_23,C_23,D_8
A_58,B_58,C_28,D_13
A_42,B_42,C_12,D_12
A_19,B_19,C_19,D_4
A_20,B_20,C_20,D_5
A_14,B_14,C_14,D_14
A_12,B_12,C_12,D_12
A_86,B_26,C_26,D_11
A_66,B_6,C_6,D_6
A_51,B_51,C_21,D_6
A_88,B_28,C_28,D_13
A_93,B_33,C_3,D_3
A_13,B_13,C_13,D_13
A_69,B_9,C_9,D_9
A_59,B_59,C_29,D_14
A_76,B_16,C_16,D_1
A_57,B_57,C_27,D_12
A_72,B_12,C_12,D_12
A_91,B_31,C_1,D_1
A_0,B_0,C_0,D_0
A_40,B_40,C_10,D_10
A_64,B_4,C_4,D_4
A_98,B_38,C_8,D_8
A_25,B_25,C_25,D_10
A_74,B_14,C_14,D_14
A_35,B_35,C_5,D_5
A_35,B_35,C_5,D_5
A_59,B_59,C_29,D_14
A_35,B_35,C_5,D_5
A_51,B_51,C_21,D_6
A_61,B_1,C_1,D_1
A_72,B_12,C_12,D_12
A_91,B_31,C_1,D_1
A_17,B_17,C_17,D_2
A_37,B_37,C_7,D_7
A_39,B_39,C_9,D_9
A_75,B_15,C_15,D_0
A_5,B_5,C_5,D_5
A_60,B_0,C_0,D_0
A_9,B_9,C_9,D_9
A_47,B_47,C_17,D_2
A_66,B_6,C_6,D_6
A_112,B_52,C_22,D_7
A_106,B_46,C_16,D_1
A_79,B_19,C_19,D_4
A_20,B_20,C_20,D_5
A_110,B_50,C_20,D_5
A_7,B_7,C_7,D_7
A_102,B_42,C_12,D_12
A_99,B_39,C_9,D_9
A_35,B_35,C_5,D_5
A_54,B_54,C_24,D_9
A_96,B_36,C_6,D_6
A_118,B_58,C_28,D_13
A_10,B_10,C_10,D_10
A_13,B_13,C_13,D_13
A_103,B_43,C_13,D_13
A_84,B_24,C_24,D_9
A_20,B_20,C_20,D_5
A_23,B_23,C_23,D_8
A_102,B_42,C_12,D_12
A_10,B_10,C_10,D_10
A_31,B_31,C_1,D_1
A_106,B_46,C_16,D_1
A_64,B_4,C_4,D_4
A_103,B_43,C_13,D_13
A_10,B_10,C_10,D_10
A_69,B_9,C_9,D_9
A_79,B_19,C_19,D_4
A_4,B_4,C_4,D_4
A_12,B_12,C_12,D_12
A_97,B_37,C_7,D_7
A_99,B_39,C_9,D_9
A_72,B_12,C_12,D_12
A_72,B_12,C_12,D_12
A_37,B_37,C_7,D_7
A_40,B_40,C_10,D_10
A_82,B_22,C_22,D_7
A_0,B_0,C_0,D_0
A_2,B_2,C_2,D_2
A_1,B_1,C_1,D_1
A_37,B_37,C_7,D_7
A_25,B_25,C_25,D_10
A_15,B_15,C_15,D_0
A_43,B_43,C_13,D_13
A_73,B_13,C_13,D_13
A_41,B_41,C_11,D_11
A_112,B_52,C_22,D_7
A_84,B_24,C_24,D_9
A_30,B_30,C_0,D_0
A_35,B_35,C_5,D_5
A_14,B_14,C_14,D_14
A_98,B_38,C_8,D_8
A_11,B_11,C_11,D_11
A_97,B_37,C_7,D_7
A_46,B_46,C_16,D_1
A_31,B_31,C_1,D_1
A_98,B_38,C_8,D_8
A_106,B_46,C_16,D_1
A_113,B_53,C_23,D_8
A_109,B_49,C_19,D_4
A_88,B_28,C_28,D_13
A_78,B_18,C_18,D_3
A_72,B_12,C_12,D_12
A_34,B_34,C_4,D_4
A_79,B_19,C_19,D_4
A_2,B_2,C_2,D_2
A_96,B_36,C_6,D_6
A_95,B_35,C_5,D_5
A_70,B_10,C_10,D_10
A_68,B_8,C_8,D_8
A_7,B_7,C_7,D_7
A_113,B_53,C_23,D_8
A_24,B_24,C_24,D_9
A_73,B_13,C_13,D_13
A_50,B_50,C_20,D_5
A_77,B_17,C_17,D_2
A_5,B_5,C_5,D_5
A_99,B_39,C_9,D_9
A_87,B_27,C_27,D_12
A_108,B_48,C_18,D_3
A_14,B_14,C_14,D_14
A_107,B_47,C_17,D_2
A_79,B_19,C_19,D_4
A_10,B_10,C_10,D_10
A_13,B_13,C_13,D_13
A_35,B_35,C_5,D_5
A_88,B_28,C_28,D_13
A_109,B_49,C_19,D_4
A_94,B_34,C_4,D_4
A_42,B_42,C_12,D_12
A_14,B_14,C_14,D_14
A_43,B_43,C_13,D_13
A_77,B_17,C_17,D_2
A_75,B_15,C_15,D_0
A_93,B_33,C_3,D_3
A_40,B_40,C_10,D_10
A_48,B_48,C_18,D_3
A_64,B_4,C_4,D_4
A_50,B_50,C_20,D_5
A_12,B_12,C_12,D_12
A_91,B_31,C_1,D_1
A_84,B_24,C_24,D_9
A_78,B_18,C_18,D_3
A_43,B_43,C_13,D_13
A_74,B_14,C_14,D_14
A_67,B_7,C_7,D_7
A_34,B_34,C_4,D_4
A_92,B_32,C_2,D_2
A_37,B_37,C_7,D_7
A_9,B_9,C_9,D_9
A_5,B_5,C_5,D_5
A_2,B_2,C_2,D_2
A_19,B_19,C_19,D_4
A_68,B_8,C_8,D_8
A_42,B_42,C_12,D_12
A_50,B_50,C_20,D_5
A_14,B_14,C_14,D_14
A_50,B_50,C_20,D_5
A_85,B_25,C_25,D_10
A_24,B_24,C_24,D_9
A_80,B_20,C_20,D_5
A_21,B_21,C_21,D_6
A_56,B_56,C_26,D_11
A_44,B_44,C_14,D_14
A_38,B_38,C_8,D_8
A_53,B_53,C_23,D_8
A_52,B_52,C_22,D_7
A_80,B_20,C_20,D_5
A_16,B_16,C_16,D_1
A_80,B_20,C_20,D_5
A_84,B_24,C_24,D_9
A_39,B_39,C_9,D_9
A_43,B_43,C_13,D_13
A_48,B_48,C_18,D_3
A_113,B_53,C_23,D_8
A_74,B_14,C_14,D_14
A_4,B_4,C_4,D_4
A_119,B_59,C_29,D_14
A_64,B_4,C_4,D_4
A_70,B_10,C_10,D_10
A_4,B_4,C_4,D_4
A_110,B_50,C_20,D_5
A_4,B_4,C_4,D_4
A_76,B_16,C_16,D_1
A_89,B_29,C_29,D_14
A_51,B_51,C_21,D_6
A_0,B_0,C_0,D_0
A_104,B_44,C_14,D_14
A_48,B_48,C_18,D_3
A_11,B_11,C_11,D_11
A_82,B_22,C_22,D_7
A_11,B_11,C_11,D_11
A_58,B_58,C_28,D_13
A_100,B_40,C_10,D_10
A_34,B_34,C_4,D_4
A_93,B_33,C_3,D_3
A_51,B_51,C_21,D_6
A_103,B_43,C_13,D_13
A_4,B_4,C_4,D_4
A_70,B_10,C_10,D_10
A_57,B_57,C_27,D_12
A_29,B_29,C_29,D_14
A_81,B_21,C_21,D_6
A_17,B_17,C_17,D_2
A_90,B_30,C_0,D_0
A_104,B_44,C_14,D_14
A_82,B_22,C_22,D_7
A_98,B_38,C_8,D_8
A_80,B_20,C_20,D_5
A_84,B_24,C_24,D_9
A_0,B_0,C_0,D_0
A_31,B_31,C_1,D_1
A_102,B_42,C_12,D_12
A_28,B_28,C_28,D_13
A_110,B_50,C_20,D_5
A_74,B_14,C_14,D_14
A_32,B_32,C_2,D_2
A_89,B_29,C_29,D_14
A_5,B_5,C_5,D_5
A_83,B_23,C_23,D_8
A_58,B_58,C_28,D_13
A_44,B_44,C_14,D_14
A_116,B_56,C_26,D_11
A_94,B_34,C_4,D_4
A_24,B_24,C_24,D_9
A_97,B_37,C_7,D_7
A_2,B_2,C_2,D_2
A_92,B_32,C_2,D_2
A_2,B_2,C_2,D_2
A_66,B_6,C_6,D_6
A_39,B_39,C_9,D_9
A_21,B_21,C_21,D_6
A_60,B_0,C_0,D_0
A_12,B_12,C_12,D_12
A_55,B_55,C_25,D_10
A_11,B_11,C_11,D_11
A_36,B_36,C_6,D_6
A_114,B_54,C_24,D_9
A_10,B_10,C_10,D_10
A_98,B_38,C_8,D_8
A_67,B_7,C_7,D_7
A_116,B_56,C_26,D_11
A_73,B_13,C_13,D_13
A_80,B_20,C_20,D_5
A_23,B_23,C_23,D_8
A_19,B_19,C_19,D_4
A_117,B_57,C_27,D_12
A_10,B_10,C_10,D_10
A_81,B_21,C_21,D_6
A_71,B_11,C_11,D_11
A_103,B_43,C_13,D_13
A_59,B_59,C_29,D_14
A_119,B_59,C_29,D_14
A_89,B_29,C_29,D_14
A_115,B_55,C_25,D_10
A_103,B_43,C_13,D_13
A_91,B_31,C_1,D_1
A_30,B_30,C_0,D_0
A_37,B_37,C_7,D_7
A_45,B_45,C_15,D_0
A_77,B_17,C_17,D_2
A_35,B_35,C_5,D_5
A_0,B_0,C_0,D_0
A_14,B_14,C_14,D_14
A_92,B_32,C_2,D_2
A_72,B_12,C_12,D_12
A_94,B_34,C_4,D_4
A_107,B_47,C_17,D_2
A_32,B_32,C_2,D_2
A_53,B_53,C_23,D_8
A_51,B_51,C_21,D_6
A_89,B_29,C_29,D_14
A_45,B_45,C_15,D_0
A_51,B_51,C_21,D_6
A_114,B_54,C_24,D_9
A_75,B_15,C_15,D_0
A_18,B_18,C_18,D_3
A_54,B_54,C_24,D_9
A_53,B_53,C_23,D_8
A_67,B_7,C_7,D_7
A_31,B_31,C_1,D_1
A_9,B_9,C_9,D_9
A_46,B_46,C_16,D_1
A_0,B_0,C_0,D_0
A_15,B_15,C_15,D_0
A_88,B_28,C_28,D_13
A_43,B_43,C_13,D_13
A_3,B_3,C_3,D_3
A_27,B_27,C_27,D_12
A_47,B_47,C_17,D_2
A_6,B_6,C_6,D_6
A_82,B_22,C_22,D_7
A_100,B_40,C_10,D_10
A_103,B_43,C_13,D_13
A_37,B_37,C_7,D_7
A_65,B_5,C_5,D_5
A_45,B_45,C_15,D_0
A_45,B_45,C_15,D_0
A_64,B_4,C_4,D_4
A_102,B_42,C_12,D_12
A_59,B_59,C_29,D_14
A_112,B_52,C_22,D_7
A_0,B_0,C_0,D_0
A_9,B_9,C_9,D_9
A_73,B_13,C_13,D_13
A_118,B_58,C_28,D_13
A_70,B_10,C_10,D_10
A_69,B_9,C_9,D_9
A_36,B_36,C_6,D_6
A_75,B_15,C_15,D_0
A_38,B_38,C_8,D_8
A_5,B_5,C_5,D_5
A_26,B_26,C_26,D_11
A_6,B_6,C_6,D_6
A_26,B_26,C_26,D_11
A_104,B_44,C_14,D_14
A_93,B_33,C_3,D_3
A_59,B_59,C_29,D_14
A_106,B_46,C_16,D_1
A_31,B_31,C_1,D_1
A_112,B_52,C_22,D_7
A_78,B_18,C_18,D_3
A_42,B_42,C_12,D_12
A_26,B_26,C_26,D_11
A_44,B_44,C_14,D_14
A_15,B_15,C_15,D_0
A_46,B_46,C_16,D_1
A_56,B_56,C_26,D_11
A_17,B_17,C_17,D_2
A_92,B_32,C_2,D_2
A_64,B_4,C_4,D_4
A_92,B_32,C_2,D_2
A_33,B_33,C_3,D_3
A_58,B_58,C_28,D_13
A_39,B_39,C_9,D_9
A_1,B_1,C_1,D_1
A_34,B_34,C_4,D_4
A_27,B_27,C_27,D_12
A_84,B_24,C_24,D_9
A_55,B_55,C_25,D_10
A_41,B_41,C_11,D_11
A_39,B_39,C_9,D_9
A_73,B_13,C_13,D_13
A_4,B_4,C_4,D_4
A_45,B_45,C_15,D_0
A_39,B_39,C_9,D_9
A_0,B_0,C_0,D_0
A_1,B_1,C_1,D_1
A_5,B_5,C_5,D_5
A_11,B_11,C_11,D_11
A_3,B_3,C_3,D_3
A_26,B_26,C_26,D_11
A_43,B_43,C_13,D_13
A_7,B_7,C_7,D_7
A_111,B_51,C_21,D_6
A_118,B_58,C_28,D_13
A_83,B_23,C_23,D_8
A_76,B_16,C_16,D_1
A_20,B_20,C_20,D_5
A_78,B_18,C_18,D_3
A_94,B_34,C_4,D_4
A_21,B_21,C_21,D_6
A_37,B_37,C_7,D_7
A_43,B_43,C_13,D_13
A_57,B_57,C_27,D_12
A_22,B_22,C_22,D_7
A_43,B_43,C_13,D_13
A_118,B_58,C_28,D_13
A_95,B_35,C_5,D_5
A_18,B_18,C_18,D_3
A_0,B_0,C_0,D_0
A_85,B_25,C_25,D_10
A_19,B_19,C_19,D_4
A_76,B_16,C_16,D_1
A_114,B_54,C_24,D_9
A_40,B_40,C_10,D_10
A_15,B_15,C_15,D_0
A_112,B_52,C_22,D_7
A_96,B_36,C_6,D_6
A_44,B_44,C_14,D_14
A_9,B_9,C_9,D_9
A_106,B_46,C_16,D_1
A_50,B_50,C_20,D_5
A_32,B_32,C_2,D_2
A_10,B_10,C_10,D_10
A_60,B_0,C_0,D_0
A_119,B_59,C_29,D_14
A_65,B_5,C_5,D_5
A_47,B_47,C_17,D_2
A_65,B_5,C_5,D_5
A_101,B_41,C_11,D_11
A_9,B_9,C_9,D_9
A_1,B_1,C_1,D_1
A_18,B_18,C_18,D_3
A_27,B_27,C_27,D_12
A_113,B_53,C_23,D_8
A_33,B_33,C_3,D_3
A_104,B_44,C_14,D_14
A_60,B_0,C_0,D_0
A_82,B_22,C_22,D_7
A_19,B_19,C_19,D_4
A_73,B_13,C_13,D_13
A_39,B_39,C_9,D_9
A_115,B_55,C_25,D_10
A_73,B_13,C_13,D_13
A_74,B_14,C_14,D_14
A_47,B_47,C_17,D_2
A_37,B_37,C_7,D_7
A_78,B_18,C_18,D_3
A_103,B_43,C_13,D_13
A_88,B_28,C_28,D_13
A_44,B_44,C_14,D_14
A_117,B_57,C_27,D_12
A_116,B_56,C_26,D_11
A_42,B_42,C_12,D_12
A_2,B_2,C_2,D_2
A_18,B_18,C_18,D_3
A_16,B_16,C_16,D_1
A_11,B_11,C_11,D_11
A_63,B_3,C_3,D_3
A_6,B_6,C_6,D_6
A_109,B_49,C_19,D_4
A_10,B_10,C_10,D_10
A_11,B_11,C_11,D_11
A_69,B_9,C_9,D_9
A_100,B_40,C_10,D_10
A_112,B_52,C_22,D_7
A_63,B_3,C_3,D_3
A_78,B_18,C_18,D_3
A_94,B_34,C_4,D_4
A_117,B_57,C_27,D_12
A_6,B_6,C_6,D_6
A_97,B_37,C_7,D_7
A_48,B_48,C_18,D_3
A_59,B_59,C_29,D_14
A_15,B_15,C_15,D_0
A_113,B_53,C_23,D_8
A_35,B_35,C_5,D_5
A_24,B_24,C_24,D_9
A_92,B_32,C_2,D_2
A_22,B_22,C_22,D_7
A_53,B_53,C_23,D_8
A_48,B_48,C_18,D_3
A_15,B_15,C_15,D_0
A_2,B_2,C_2,D_2
A_0,B_0,C_0,D_0
A_110,B_50,C_20,D_5
A_49,B_49,C_19,D_4
A_6,B_6,C_6,D_6
A_61,B_1,C_1,D_1
A_106,B_46,C_16,D_1
A_96,B_36,C_6,D_6
A_97,B_37,C_7,D_7
A_100,B_40,C_10,D_10
A_72,B_12,C_12,D_12
A_21,B_21,C_21,D_6
A_69,B_9,C_9,D_9
A_2,B_2,C_2,D_2
A_95,B_35,C_5,D_5
A_103,B_43,C_13,D_13
A_49,B_49,C_19,D_4
A_28,B_28,C_28,D_13
A_18,B_18,C_18,D_3
A_63,B_3,C_3,D_3
A_5,B_5,C_5,D_5
A_26,B_26,C_26,D_11
A_111,B_51,C_21,D_6
A_50,B_50,C_20,D_5
A_64,B_4,C_4,D_4
A_24,B_24,C_24,D_9
A_90,B_30,C_0,D_0
A_43,B_43,C_13,D_13
A_51,B_51,C_21,D_6
A_108,B_48,C_18,D_3
A_97,B_37,C_7,D_7
A_49,B_49,C_19,D_4
A_11,B_11,C_11,D_11
A_105,B_45,C_15,D_0
A_30,B_30,C_0,D_0
A_46,B_46,C_16,D_1
A_91,B_31,C_1,D_1
A_58,B_58,C_28,D_13
A_66,B_6,C_6,D_6
A_47,B_47,C_17,D_2
A_65,B_5,C_5,D_5
A_109,B_49,C_19,D_4
A_81,B_21,C_21,D_6
A_105,B_45,C_15,D_0
A_115,B_55,C_25,D_10
A_11,B_11,C_11,D_11
A_73,B_13,C_13,D_13
A_7,B_7,C_7,D_7
A_33,B_33,C_3,D_3
A_36,B_36,C_6,D_6
A_81,B_21,C_21,D_6
A_45,B_45,C_15,D_0
A_42,B_42,C_12,D_12
A_58,B_58,C_28,D_13
A_113,B_53,C_23,D_8
A_42,B_42,C_12,D_12
A_32,B_32,C_2,D_2
A_53,B_53,C_23,D_8
A_48,B_48,C_18,D_3
A_50,B_50,C_20,D_5
A_2,B_2,C_2,D_2
A_85,B_25,C_25,D_10
A_36,B_36,C_6,D_6
A_118,B_58,C_28,D_13
A_52,B_52,C_22,D_7
A_13,B_13,C_13,D_13
A_74,B_14,C_14,D_14
A_79,B_19,C_19,D_4
A_31,B_31,C_1,D_1
A_19,B_19,C_19,D_4
A_80,B_20,C_20,D_5
A_37,B_37,C_7,D_7
A_114,B_54,C_24,D_9
A_56,B_56,C_26,D_11
A_77,B_17,C_17,D_2
A_20,B_20,C_20,D_5
A_116,B_56,C_26,D_11
A_98,B_38,C_8,D_8
A_30,B_30,C_0,D_0
A_119,B_59,C_29,D_14
A_55,B_55,C_25,D_10
A_112,B_52,C_22,D_7
A_110,B_50,C_20,D_5
A_113,B_53,C_23,D_8
A_29,B_29,C_29,D_14
A_72,B_12,C_12,D_12
A_62,B_2,C_2,D_2
A_32,B_32,C_2,D_2
A_116,B_56,C_26,D_11
A_35,B_35,C_5,D_5
A_39,B_39,C_9,D_9
A_64,B_4,C_4,D_4
A_117,B_57,C_27,D_12
A_65,B_5,C_5,D_5
A_110,B_50,C_20,D_5
A_58,B_58,C_28,D_13
A_3,B_3,C_3,D_3
A_16,B_16,C_16,D_1
A_51,B_51,C_21,D_6
A_13,B_13,C_13,D_13
A_104,B_44,C_14,D_14
A_91,B_31,C_1,D_1
